['metadata.dataVersion', '2']
['info.participants[14].challenges.blastConeOppositeOpponentCount', 0]
['info.participants[14].challenges.bountyGold', 0]
['info.participants[14].challenges.buffsStolen', 0]
['info.participants[14].challenges.completeSupportQuestInTime', 0]
['info.participants[14].challenges.controlWardsPlaced', 0]
['info.participants[14].challenges.damagePerMinute', 1376.0749305558386]
['info.participants[14].challenges.damageTakenOnTeamPercentage', 0.14673931362029705]
['info.participants[14].challenges.dancedWithRiftHerald', 0]
['info.participants[14].challenges.deathsByEnemyChamps', 6]
['info.participants[14].challenges.dodgeSkillShotsSmallWindow', 0]
['info.participants[14].challenges.doubleAces', 0]
['info.participants[14].challenges.dragonTakedowns', 0]
['info.participants[14].challenges.effectiveHealAndShielding', 0]
['info.participants[14].challenges.elderDragonKillsWithOpposingSoul', 0]
['info.participants[14].challenges.elderDragonMultikills', 0]
['info.participants[14].challenges.enemyChampionImmobilizations', 33]
['info.participants[14].challenges.enemyJungleMonsterKills', 0]
['info.participants[14].challenges.epicMonsterKillsNearEnemyJungler', 0]
['info.participants[14].challenges.epicMonsterKillsWithin30SecondsOfSpawn', 0]
['info.participants[14].challenges.epicMonsterSteals', 0]
['info.participants[14].challenges.epicMonsterStolenWithoutSmite', 0]
['info.participants[14].challenges.firstTurretKilled', 0]
['info.participants[14].challenges.fistBumpParticipation', 0]
['info.participants[14].challenges.flawlessAces', 1]
['info.participants[14].challenges.fullTeamTakedown', 0]
['info.participants[14].challenges.gameLength', 1594.744587047]
['info.participants[14].challenges.getTakedownsInAllLanesEarlyJungleAsLaner', 0]
['info.participants[14].challenges.goldPerMinute', 601.9772744785664]
['info.participants[14].challenges.hadAfkTeammate', 1]
['info.participants[14].challenges.hadOpenNexus', 0]
['info.participants[14].challenges.immobilizeAndKillWithAlly', 10]
['info.participants[14].challenges.initialBuffCount', 0]
['info.participants[14].challenges.initialCrabCount', 0]
['info.participants[14].challenges.jungleCsBefore10Minutes', 0]
['info.participants[14].challenges.junglerTakedownsNearDamagedEpicMonster', 0]
['info.participants[14].challenges.kTurretsDestroyedBeforePlatesFall', 0]
['info.participants[14].challenges.kda', 2.3333333333333335]
['info.participants[14].challenges.killAfterHiddenWithAlly', 0]
['info.participants[14].challenges.killParticipation', 0.1891891891891892]
['info.participants[14].challenges.killedChampTookFullTeamDamageSurvived', 0]
['info.participants[14].challenges.killingSprees', 1]
['info.participants[14].challenges.killsNearEnemyTurret', 0]
['info.participants[14].challenges.killsOnOtherLanesEarlyJungleAsLaner', 0]
['info.participants[14].challenges.killsOnRecentlyHealedByAramPack', 0]
['info.participants[14].challenges.killsUnderOwnTurret', 0]
['info.participants[14].challenges.killsWithHelpFromEpicMonster', 0]
['info.participants[14].challenges.knockEnemyIntoTeamAndKill', 0]
['info.participants[14].challenges.landSkillShotsEarlyGame', 0]
['info.participants[14].challenges.laneMinionsFirst10Minutes', 0]
['info.participants[14].challenges.legendaryCount', 0]
['info.participants[14].challenges.lostAnInhibitor', 0]
['info.participants[14].challenges.maxKillDeficit', 27]
['info.participants[14].challenges.mejaisFullStackInTime', 0]
['info.participants[14].challenges.moreEnemyJungleThanOpponent', 0]
['info.participants[14].challenges.multiKillOneSpell', 0]
['info.participants[14].challenges.multiTurretRiftHeraldCount', 0]
['info.participants[14].challenges.multikills', 0]
['info.participants[14].challenges.multikillsAfterAggressiveFlash', 0]
['info.participants[14].challenges.outerTurretExecutesBefore10Minutes', 0]
['info.participants[14].challenges.outnumberedKills', 1]
['info.participants[14].challenges.outnumberedNexusKill', 0]
['info.participants[14].challenges.perfectDragonSoulsTaken', 0]
['info.participants[14].challenges.perfectGame', 0]
['info.participants[14].challenges.pickKillWithAlly', 14]
['info.participants[14].challenges.poroExplosions', 0]
['info.participants[14].challenges.quickCleanse', 0]
['info.participants[14].challenges.quickFirstTurret', 0]
['info.participants[14].challenges.quickSoloKills', 0]
['info.participants[14].challenges.riftHeraldTakedowns', 0]
['info.participants[14].challenges.saveAllyFromDeath', 0]
['info.participants[14].challenges.scuttleCrabKills', 0]
['info.participants[14].challenges.skillshotsDodged', 5]
['info.participants[14].challenges.skillshotsHit', 0]
['info.participants[14].challenges.snowballsHit', 0]
['info.participants[14].challenges.soloBaronKills', 0]
['info.participants[14].challenges.soloKills', 0]
['info.participants[14].challenges.stealthWardsPlaced', 0]
['info.participants[14].challenges.survivedSingleDigitHpCount', 0]
['info.participants[14].challenges.survivedThreeImmobilizesInFight', 2]
['info.participants[14].challenges.takedownOnFirstTurret', 0]
['info.participants[14].challenges.takedowns', 14]
['info.participants[14].challenges.takedownsAfterGainingLevelAdvantage', 0]
['info.participants[14].challenges.takedownsBeforeJungleMinionSpawn', 0]
['info.participants[14].challenges.takedownsFirstXMinutes', 10]
['info.participants[14].challenges.takedownsInAlcove', 0]
['info.participants[14].challenges.takedownsInEnemyFountain', 0]
['info.participants[14].challenges.teamBaronKills', 0]
['info.participants[14].challenges.teamDamagePercentage', 0.09030237901655706]
['info.participants[14].challenges.teamElderDragonKills', 0]
['info.participants[14].challenges.teamRiftHeraldKills', 0]
['info.participants[14].challenges.tookLargeDamageSurvived', 0]
['info.participants[14].challenges.turretPlatesTaken', 0]
['info.participants[14].challenges.turretTakedowns', 0]
['info.participants[14].challenges.turretsTakenWithRiftHerald', 0]
['info.participants[14].challenges.twentyMinionsIn3SecondsCount', 0]
['info.participants[14].challenges.twoWardsOneSweeperCount', 0]
['info.participants[14].challenges.unseenRecalls', 0]
['info.participants[14].challenges.visionScorePerMinute', 0]
['info.participants[14].challenges.voidMonsterKill', 0]
['info.participants[14].challenges.wardTakedowns', 0]
['info.participants[14].challenges.wardTakedownsBefore20M', 0]
['info.participants[14].challenges.wardsGuarded', 10]
['info.participants[14].champExperience', 17000]
['info.participants[14].champLevel', 18]
['info.participants[14].championId', 31]
['info.participants[14].championName', 'Chogath']
['info.participants[14].championTransform', 0]
['info.participants[14].commandPings', 0]
['info.participants[14].consumablesPurchased', 3]
['info.participants[14].damageDealtToBuildings', 0]
['info.participants[14].damageDealtToEpicMonsters', 0]
['info.participants[14].damageDealtToObjectives', 0]
['info.participants[14].damageDealtToTurrets', 0]
['info.participants[14].damageSelfMitigated', 79821]
['info.participants[14].dangerPings', 0]
['info.participants[14].deaths', 6]
['info.participants[14].detectorWardsPlaced', 0]
['info.participants[14].doubleKills', 0]
['info.participants[14].dragonKills', 0]
['info.participants[14].eligibleForProgression', True]
['info.participants[14].enemyMissingPings', 0]
['info.participants[14].enemyVisionPings', 0]
['info.participants[14].firstBloodAssist', False]
['info.participants[14].firstBloodKill', False]
['info.participants[14].firstTowerAssist', False]
['info.participants[14].firstTowerKill', False]
['info.participants[14].gameEndedInEarlySurrender', False]
['info.participants[14].gameEndedInSurrender', False]
['info.participants[14].getBackPings', 0]
['info.participants[14].goldEarned', 16000]
['info.participants[14].goldSpent', 13250]
['info.participants[14].holdPings', 0]
['info.participants[14].individualPosition', 'Invalid']
['info.participants[14].inhibitorKills', 0]
['info.participants[14].inhibitorTakedowns', 0]
['info.participants[14].inhibitorsLost', 0]
['info.participants[14].item0', 223065]
['info.participants[14].item1', 223068]
['info.participants[14].item2', 447102]
['info.participants[14].item3', 223143]
['info.participants[14].item4', 223748]
['info.participants[14].item5', 226665]
['info.participants[14].item6', 3348]
['info.participants[14].itemsPurchased', 8]
['info.participants[14].killingSprees', 0]
['info.participants[14].kills', 5]
['info.participants[14].lane', 'BOTTOM']
['info.participants[14].largestCriticalStrike', 0]
['info.participants[14].largestKillingSpree', 3]
['info.participants[14].largestMultiKill', 1]
['info.participants[14].longestTimeSpentLiving', 224]
['info.participants[14].magicDamageDealt', 58985]
['info.participants[14].magicDamageDealtToChampions', 21378]
['info.participants[14].magicDamageTaken', 41870]
['info.participants[14].missions.playerScore0', 2]
['info.participants[14].missions.playerScore1', 13]
['info.participants[14].missions.playerScore2', 1589.533203125]
['info.participants[14].missions.playerScore3', 0.5752314925193787]
['info.participants[14].missions.playerScore4', 5.100000381469727]
['info.participants[14].missions.playerScore5', 2813.4462890625]
['info.participants[14].missions.playerScore6', 3946.00439453125]
['info.participants[14].missions.playerScore7', 875.0000610351562]
['info.participants[14].missions.playerScore8', 26.788511276245117]
['info.participants[14].missions.playerScore9', 0]
['info.participants[14].missions.playerScore10', 0]
['info.participants[14].missions.playerScore11', 0]
['info.participants[14].needVisionPings', 0]
['info.participants[14].neutralMinionsKilled', 0]
['info.participants[14].nexusKills', 0]
['info.participants[14].nexusLost', 0]
['info.participants[14].nexusTakedowns', 0]
['info.participants[14].objectivesStolen', 0]
['info.participants[14].objectivesStolenAssists', 0]
['info.participants[14].onMyWayPings', 0]
['info.participants[14].participantId', 15]
['info.participants[14].pentaKills', 0]
['info.participants[14].perks.statPerks.defense', 0]
['info.participants[14].perks.statPerks.flex', 0]
['info.participants[14].perks.statPerks.offense', 0]
['info.participants[14].perks.styles[0].description', 'primaryStyle']
['info.participants[14].perks.styles[0].selections[0].perk', 0]
['info.participants[14].perks.styles[0].selections[0].var1', 0]
['info.participants[14].perks.styles[0].selections[0].var2', 0]
['info.participants[14].perks.styles[0].selections[0].var3', 0]
['info.participants[14].perks.styles[0].selections[1].perk', 0]
['info.participants[14].perks.styles[0].selections[1].var1', 0]
['info.participants[14].perks.styles[0].selections[1].var2', 0]
['info.participants[14].perks.styles[0].selections[1].var3', 0]
['info.participants[14].perks.styles[0].selections[2].perk', 0]
['info.participants[14].perks.styles[0].selections[2].var1', 0]
['info.participants[14].perks.styles[0].selections[2].var2', 0]
['info.participants[14].perks.styles[0].selections[2].var3', 0]
['info.participants[14].perks.styles[0].selections[3].perk', 0]
['info.participants[14].perks.styles[0].selections[3].var1', 0]
['info.participants[14].perks.styles[0].selections[3].var2', 0]
['info.participants[14].perks.styles[0].selections[3].var3', 0]
['info.participants[14].perks.styles[0].style', 0]
['info.participants[14].perks.styles[1].description', 'subStyle']
['info.participants[14].perks.styles[1].selections[0].perk', 0]
['info.participants[14].perks.styles[1].selections[0].var1', 0]
['info.participants[14].perks.styles[1].selections[0].var2', 0]
['info.participants[14].perks.styles[1].selections[0].var3', 0]
['info.participants[14].perks.styles[1].selections[1].perk', 0]
['info.participants[14].perks.styles[1].selections[1].var1', 0]
['info.participants[14].perks.styles[1].selections[1].var2', 0]
['info.participants[14].perks.styles[1].selections[1].var3', 0]
['info.participants[14].perks.styles[1].style', 0]
['info.participants[14].physicalDamageDealt', 22881]
['info.participants[14].physicalDamageDealtToChampions', 5129]
['info.participants[14].physicalDamageTaken', 6921]
['info.participants[14].placement', 2]
['info.participants[14].playerAugment1', 22]
['info.participants[14].playerAugment2', 242]
['info.participants[14].playerAugment3', 208]
['info.participants[14].playerAugment4', 36]
['info.participants[14].playerAugment5', 13]
['info.participants[14].playerAugment6', 0]
['info.participants[14].playerSubteamId', 7]
['info.participants[14].profileIcon', 4895]
['info.participants[14].pushPings', 0]
['info.participants[14].puuid', 'hYz83kqhJJpHUBaHdB27dBMR3tXzd4bfDAed_vlUFHq6WbmlrDM1yxg3nncSrxOo1AFTIDg2kTgyBQ']
['info.participants[14].quadraKills', 0]
['info.participants[14].retreatPings', 0]
['info.participants[14].riotIdGameName', 'TSMCaptiveTurtle']
['info.participants[14].riotIdTagline', 'NA1']
['info.participants[14].role', 'SUPPORT']
['info.participants[14].sightWardsBoughtInGame', 0]
['info.participants[14].spell1Casts', 77]
['info.participants[14].spell2Casts', 42]
['info.participants[14].spell3Casts', 65]
['info.participants[14].spell4Casts', 16]
['info.participants[14].subteamPlacement', 2]
['info.participants[14].summoner1Casts', 0]
['info.participants[14].summoner1Id', 2202]
['info.participants[14].summoner2Casts', 25]
['info.participants[14].summoner2Id', 2201]
['info.participants[14].summonerId', 'EHXlpokKmmylk2O__MkYeLsslFQMzF8PwNFHm0WDYifTPVQ']
['info.participants[14].summonerLevel', 360]
['info.participants[14].summonerName', '']
['info.participants[14].teamEarlySurrendered', False]
['info.participants[14].teamId', 100]
['info.participants[14].teamPosition', '']
['info.participants[14].timeCCingOthers', 132]
['info.participants[14].timePlayed', 1589]
